id,citations_wos,citations_all,open_access,year,language
WOS:000678237100001,4,4,,2021,English
WOS:000678250500001,15,17,,2023,English
WOS:000678284900001,45,46,,2023,English
WOS:000678296800001,3,3,,2021,English
WOS:000678333300001,11,12,,2021,English
WOS:000678389400001,10,10,,2021,English
WOS:000678401300001,2,3,,2021,English
WOS:000678434200001,12,13,hybrid,2022,English
WOS:000678460400001,3,3,,2021,English
WOS:000678460400002,2,2,,2021,English
WOS:000678552800001,3,3,,2022,English
WOS:000678596700001,27,28,,2022,English
WOS:000678645100001,1,1,,2021,English
WOS:000678672200001,4,4,,2022,English
WOS:000678711400001,12,13,hybrid,2021,English
WOS:000678713300001,12,13,,2022,English
WOS:000678731800001,4,5,,2022,English
WOS:000678732400001,11,12,,2022,English
WOS:000678842600001,6,6,,2021,English
WOS:000679006600001,2,2,,2021,English
WOS:000679141000001,0,0,,2021,English
WOS:000679180200001,4,4,,2021,English
WOS:000679185100001,3,3,,2022,English
WOS:000679265600001,5,6,,2021,English
WOS:000679405200001,7,7,,2022,English
WOS:000679410200001,6,6,,2022,English
WOS:000679413100001,10,11,,2022,English
WOS:000679413400001,7,9,Green Submitted,2021,English
WOS:000679487900001,8,9,"hybrid, Green Published",2023,English
WOS:000679496600001,8,8,Green Published,2023,English
WOS:000679570800001,1,1,hybrid,2021,English
WOS:000679572200001,1,1,,2021,English
WOS:000679574500001,1,1,,2021,English
WOS:000679602700001,3,3,,2021,English
WOS:000679637200001,5,5,,2022,English
WOS:000679643800001,16,16,,2021,English
WOS:000679706100001,7,7,,2023,English
WOS:000679715400001,5,5,"hybrid, Green Published",2022,English
WOS:000679756500001,20,21,hybrid,2021,English
WOS:000679812700001,17,19,,2021,English
WOS:000679812700002,8,8,,2021,English
WOS:000679812700003,22,22,"Green Submitted, Bronze",2021,English
WOS:000679812700004,1,2,,2021,English
WOS:000679812700005,14,15,,2021,English
WOS:000679812700006,17,17,,2021,English
WOS:000679812700007,2,4,,2021,English
WOS:000679812700008,38,39,,2021,English
WOS:000679812700009,16,19,,2021,English
WOS:000679812700010,14,15,,2021,English
WOS:000679812700011,12,12,,2021,English
WOS:000679812700012,4,5,,2021,English
WOS:000679812700013,31,31,"Green Submitted, Bronze, Green Published",2021,English
WOS:000679812700014,48,49,hybrid,2021,English
WOS:000679812700015,1,1,"Bronze, Green Submitted",2021,English
WOS:000679812700016,17,17,Green Accepted,2021,English
WOS:000679812700017,24,27,,2021,English
WOS:000679812700018,12,12,,2021,English
WOS:000679812700019,30,30,,2021,English
WOS:000679819600001,0,0,,2021,English
WOS:000679820000001,0,0,,2021,English
WOS:000679824000001,0,0,Green Submitted,2021,English
WOS:000679848800001,141,142,"hybrid, Green Accepted",2022,English
WOS:000680146500001,5,5,,2021,English
WOS:000680177200001,0,0,"gold, Green Submitted",2021,English
WOS:000680178400001,3,4,"gold, Green Accepted",2021,English
WOS:000680279500001,4,4,,2021,English
WOS:000680297600001,2,2,,2021,English
WOS:000680305400001,2,2,hybrid,2021,English
WOS:000680346100001,3,3,,2021,English
WOS:000680436300001,6,6,Green Submitted,2022,English
WOS:000680446100001,16,16,,2022,English
WOS:000680471400001,1,1,,2022,English
WOS:000680478600001,10,12,Bronze,2021,English
WOS:000680479200001,11,11,,2022,English
WOS:000680578400001,73,73,,2022,English
WOS:000680719800001,0,0,,2021,English
WOS:000680722600001,0,0,,2021,English
WOS:000681116800001,0,0,,2021,English
WOS:000681128200001,1,1,,2021,English
WOS:000681134700001,31,31,,2021,English
WOS:000681134700002,20,20,,2021,English
WOS:000681134700003,18,18,,2021,English
WOS:000681134700004,5,5,,2021,English
WOS:000681134700005,3,4,,2021,English
WOS:000681134700006,6,6,,2021,English
WOS:000681134700007,37,42,,2021,English
WOS:000681134700008,38,39,"Green Submitted, hybrid",2021,English
WOS:000681134700009,29,30,,2021,English
WOS:000681134700010,93,97,Green Published,2021,English
WOS:000681134700011,53,54,,2021,English
WOS:000681134700012,56,57,,2021,English
WOS:000681134700013,11,11,"Green Published, hybrid",2021,English
WOS:000681134700014,17,20,,2021,English
WOS:000681136900001,68,70,"Green Published, hybrid",2021,English
WOS:000681136900002,8,8,,2021,English
WOS:000681136900003,21,21,"Green Accepted, Green Submitted",2021,English
WOS:000681136900004,23,26,,2021,English
WOS:000681136900005,6,6,"Green Published, Green Accepted, hybrid",2021,English
WOS:000681136900006,17,19,,2021,English
WOS:000681136900007,19,23,"Green Published, Bronze",2021,English
WOS:000681136900008,26,26,,2021,English
WOS:000681136900009,27,28,,2021,English
WOS:000681136900010,9,9,"Green Submitted, Bronze",2021,English
WOS:000681136900011,35,35,"Green Published, hybrid",2021,English
WOS:000681136900013,11,11,,2021,English
WOS:000681136900014,29,30,"Green Submitted, Green Accepted",2021,English
WOS:000681136900015,16,16,hybrid,2021,English
WOS:000681145000001,5,7,,2021,English
WOS:000681145000002,22,23,,2021,English
WOS:000681204500001,6,6,"hybrid, Green Accepted",2022,English
WOS:000681207900001,4,4,,2020,English
WOS:000681272000001,67,74,hybrid,2021,English
WOS:000681341700002,54,56,"Green Submitted, Green Published, gold",2021,English
WOS:000681341700003,2,4,"Green Published, Green Submitted, gold",2021,English
WOS:000681341700004,5,5,"gold, Green Published",2021,English
WOS:000681341700005,4,4,"Green Published, gold",2021,English
WOS:000681341700006,1,1,"gold, Green Published",2021,English
WOS:000681341700007,2,2,"gold, Green Published",2021,English
WOS:000681341700008,10,10,"Green Published, gold",2021,English
WOS:000681341700009,3,4,"gold, Green Published",2021,English
WOS:000681341700010,10,10,"Green Published, gold",2021,English
WOS:000681341700011,2,4,"Green Published, gold",2021,English
WOS:000681341700012,1,1,"Green Published, gold",2021,English
WOS:000681341700013,2,2,"Green Published, gold",2021,English
WOS:000681341700014,5,7,"gold, Green Submitted, Green Published",2021,English
WOS:000681341700015,1,5,"gold, Green Published",2021,English
WOS:000681341700018,1,1,"Green Published, gold, Green Submitted",2021,English
WOS:000681341700019,0,0,"gold, Green Published",2021,English
WOS:000681429200001,0,0,,2022,English
WOS:000681434300001,7,8,,2021,English
WOS:000681439300001,2,2,,2022,English
WOS:000681441300001,3,3,,2021,English
WOS:000681441900001,2,2,hybrid,2022,English
WOS:000681443500001,35,39,hybrid,2021,English
WOS:000681443500002,0,0,,2021,English
WOS:000681443500003,1,1,,2021,English
WOS:000681443500004,0,0,,2021,English
WOS:000681443500005,1,1,,2021,English
WOS:000681443500006,0,0,,2021,English
WOS:000681443500007,1,1,,2021,English
WOS:000681443500008,5,8,hybrid,2021,English
WOS:000681443500009,6,6,,2021,English
WOS:000681443500010,2,3,Green Accepted,2021,English
WOS:000681443500011,1,1,Green Published,2021,English
WOS:000681443500012,17,17,,2021,English
WOS:000681443500013,3,3,,2021,English
WOS:000681443500014,7,7,Green Published,2021,English
WOS:000681443500015,31,31,,2021,English
WOS:000681443500016,20,21,Green Published,2021,English
WOS:000681443500017,1,1,,2021,English
WOS:000681443500018,15,15,,2021,English
WOS:000681443500019,3,3,hybrid,2021,English
WOS:000681443500020,14,15,,2021,English
WOS:000681443500021,83,86,,2021,English
WOS:000681443500022,0,0,,2021,English
WOS:000681443500023,8,10,,2021,English
WOS:000681443500024,2,2,,2021,English
WOS:000681443500025,14,18,,2021,English
WOS:000681443500026,1,1,,2021,English
WOS:000681443500027,21,21,,2021,English
WOS:000681443500028,4,4,,2021,English
WOS:000681443500029,11,11,,2021,English
WOS:000681443500030,5,5,,2021,English
WOS:000681443500031,10,11,,2021,English
WOS:000681443500032,1,2,Green Submitted,2021,English
WOS:000681463500001,11,11,Green Accepted,2021,English
WOS:000681469900009,0,0,"Green Submitted, gold",2021,English
WOS:000681469900010,0,0,gold,2021,English
WOS:000681471700002,0,0,,2021,English
WOS:000681495100001,6,6,Green Submitted,2021,English
WOS:000681503000001,4,6,,2021,English
WOS:000681505000001,30,34,,2022,English
WOS:000681514200001,5,7,hybrid,2021,English
WOS:000681538100001,2,2,"Green Submitted, hybrid",2021,English
WOS:000681570300001,27,31,"Green Published, hybrid",2022,English
WOS:000681571100001,6,7,hybrid,2021,English
WOS:000681571100002,15,15,"Green Published, hybrid",2021,English
WOS:000681573300001,4,4,,2023,English
WOS:000681575100001,4,4,,2021,English
WOS:000681619500001,9,9,,2021,English
WOS:000681620700001,5,5,,2021,English
WOS:000681658000001,1,1,,2020,English
WOS:000681661800001,3,3,,2021,English
WOS:000681702500001,6,6,,2022,English
WOS:000681743500002,4,4,gold,2021,English
WOS:000681743500003,3,3,gold,2021,English
WOS:000681743500004,3,3,gold,2021,English
WOS:000681743500005,1,1,gold,2021,English
WOS:000681743500006,3,3,gold,2021,English
WOS:000681743500007,5,6,gold,2021,English
WOS:000681743500008,1,1,gold,2021,English
WOS:000681743500009,1,1,gold,2021,English
WOS:000681743500010,5,5,gold,2021,English
WOS:000681743500011,1,1,gold,2021,English
WOS:000682204000001,15,15,,2021,English
WOS:000682360300002,8,8,,2021,English
WOS:000682360300003,35,35,,2021,English
WOS:000682360300004,70,74,,2021,English
WOS:000682360300005,35,36,hybrid,2021,English
WOS:000682360300006,26,26,,2021,English
WOS:000682360300007,31,32,"Green Accepted, hybrid, Green Published",2021,English
WOS:000682360300008,12,12,,2021,English
WOS:000682360300009,32,33,,2021,English
WOS:000682360300010,11,11,,2021,English
WOS:000682360300011,9,10,,2021,English
WOS:000682360300012,11,12,,2021,English
WOS:000682436400001,2,2,,2021,English
WOS:000682490400001,0,0,,2021,English
WOS:000682624500001,10,10,,2021,English
WOS:000682826600001,2,2,gold,2021,English
WOS:000682826900001,5,7,,2021,English
WOS:000682838700001,1,1,,2021,English
WOS:000683181000001,1,1,,2021,English
WOS:000683182900001,3,3,,2021,English
WOS:000683196000001,8,8,,2022,English
WOS:000683228300001,3,3,,2021,English
WOS:000683260800001,4,4,,2021,English
WOS:000683370300001,10,10,,2022,English
WOS:000683370700001,2,3,,2022,English
WOS:000683375400001,1,1,,2021,English
WOS:000683376100001,7,7,,2021,English
WOS:000683384100001,1,1,,2021,English
WOS:000683385900001,17,18,,2022,English
WOS:000683388300001,1,1,,2022,English
WOS:000683397800001,18,19,,2021,English
WOS:000683409900001,3,3,,2022,English
WOS:000683419900001,2,2,,2022,English
WOS:000683454500001,30,30,,2022,English
WOS:000683463200001,6,7,,2021,English
WOS:000683463200002,17,18,,2021,English
WOS:000683463200003,29,29,,2021,English
WOS:000683463200005,37,37,,2021,English
WOS:000683463200006,20,20,,2021,English
WOS:000683463200008,71,72,"hybrid, Green Published",2021,English
WOS:000683463200009,85,89,,2021,English
WOS:000683477700001,11,12,,2021,English
WOS:000683478600001,11,11,,2021,English
WOS:000683481700001,16,17,,2022,English
WOS:000683497500001,45,47,,2022,English
WOS:000683502100001,0,0,,2022,English
WOS:000683502400001,0,0,,2021,English
WOS:000683527800001,2,2,,2021,English
WOS:000683530000001,6,6,,2022,English
WOS:000683608100001,4,4,,2022,English
WOS:000683817700001,14,15,,2021,English
WOS:000683817700002,11,11,Green Submitted,2021,English
WOS:000683817700003,2,2,,2021,English
WOS:000683817700004,7,7,,2021,English
WOS:000683817700005,24,27,"Green Published, hybrid",2021,English
WOS:000683817700006,12,12,,2021,English
WOS:000683817700007,25,25,"Green Published, Green Submitted, hybrid, Green Accepted",2021,English
WOS:000683817700008,15,15,,2021,English
WOS:000683822700001,15,16,,2021,English
WOS:000683851200001,4,4,,2022,English
WOS:000683862000001,4,4,,2023,English
WOS:000683862900001,2,2,,2023,English
WOS:000683874600001,8,10,Green Submitted,2022,English
WOS:000683921700001,13,14,Green Published,2021,English
WOS:000683922500001,7,8,"Green Accepted, hybrid",2023,English
WOS:000683932200001,1,2,,2022,English
WOS:000683940100001,6,6,,2022,English
WOS:000683947100001,3,3,,2021,English
WOS:000683951400001,3,3,,2022,English
WOS:000683957000001,4,4,,2022,English
WOS:000683964900001,0,1,,2022,English
WOS:000683965800001,7,7,,2022,English
WOS:000683965900001,2,2,,2023,English
WOS:000683971600001,4,8,Bronze,2022,English
WOS:000684102600001,3,3,,2021,English
WOS:000684194500001,3,3,,2022,English
WOS:000684219400001,20,21,,2021,English
WOS:000684219400003,39,39,,2021,English
WOS:000684219400006,17,17,,2021,English
WOS:000684219400007,23,24,,2021,English
WOS:000684219400008,5,5,Green Accepted,2021,English
WOS:000684258500002,0,0,hybrid,2021,English
WOS:000684258500007,1,1,"hybrid, Green Submitted",2021,English
WOS:000684303800001,14,16,,2022,English
WOS:000684358700001,2,2,,2023,English
WOS:000684522400001,11,12,Green Submitted,2022,English
WOS:000684585700001,2,2,,2021,English
WOS:000684585700002,6,6,,2021,English
WOS:000684585700003,2,2,,2021,English
WOS:000684585700004,6,7,,2021,English
WOS:000684585700005,3,3,,2021,English
WOS:000684603200001,4,5,"Green Published, hybrid",2022,English
WOS:000684648600001,2,2,,2022,English
WOS:000684651300001,4,4,,2021,English
WOS:000684658800001,18,22,,2021,English
WOS:000684661500001,12,12,Green Accepted,2021,English
WOS:000684681400001,61,72,,2021,English
WOS:000684684800001,1,1,,2022,English
WOS:000684693500001,10,11,,2023,English
WOS:000684717300001,5,5,,2022,English
WOS:000684770200001,5,8,Green Submitted,2022,English
WOS:000684804300001,5,5,,2022,English
WOS:000684807900001,21,22,"Green Submitted, Green Accepted",2021,English
WOS:000684808200001,24,26,,2022,English
WOS:000684811500001,3,5,,2022,English
WOS:000684811900001,4,6,,2021,English
WOS:000684819900001,50,51,,2023,English
WOS:000684843400001,119,121,Green Published,2021,English
WOS:000684843400002,44,45,,2021,English
WOS:000684843400003,81,86,,2021,English
WOS:000684843400004,66,67,,2021,English
WOS:000684843400005,38,41,,2021,English
WOS:000684843400006,35,37,,2021,English
WOS:000684843400009,19,20,,2021,English
WOS:000684843400010,42,45,Green Published,2021,English
WOS:000684843400011,16,16,"Green Published, hybrid",2021,English
WOS:000684843400012,15,15,,2021,English
WOS:000684843400013,19,19,,2021,English
WOS:000684843400014,83,88,"Green Published, Green Submitted",2021,English
WOS:000684843400016,27,27,,2021,English
WOS:000684843400017,26,26,,2021,English
WOS:000684843400018,5,6,Bronze,2021,English
WOS:000684966800001,0,0,,2022,English
WOS:000684967000001,2,3,"Green Submitted, hybrid",2022,English
WOS:000685049800001,0,0,,2022,English
WOS:000685050200001,3,3,,2021,English
WOS:000685050500001,8,8,,2021,English
WOS:000685069000001,14,14,,2022,English
WOS:000685195600001,11,11,,2021,English
WOS:000685209200002,40,41,"Green Published, hybrid, Green Submitted",2021,English
WOS:000685209200003,2,2,Green Published,2021,English
WOS:000685209200004,35,36,Green Published,2021,English
WOS:000685209200005,18,20,Green Published,2021,English
WOS:000685209200006,11,13,Green Published,2021,English
WOS:000685209200007,26,26,"Green Published, hybrid",2021,English
WOS:000685209200008,11,12,Green Published,2021,English
WOS:000685209200010,3,3,Green Published,2021,English
WOS:000685209200011,8,9,Green Published,2021,English
WOS:000685209200012,15,15,"Green Published, hybrid",2021,English
WOS:000685209200013,10,11,Green Published,2021,English
WOS:000685209200014,17,18,"Green Published, hybrid",2021,English
WOS:000685209200015,6,6,Green Published,2021,English
WOS:000685209200016,6,6,Green Published,2021,English
WOS:000685209200017,11,12,Green Published,2021,English
WOS:000685209200018,6,7,Green Published,2021,English
WOS:000685209200019,11,12,Green Published,2021,English
WOS:000685209200020,11,12,"Green Published, hybrid",2021,English
WOS:000685209200021,4,5,Green Published,2021,English
WOS:000685209200022,23,23,Green Published,2021,English
WOS:000685209200023,9,9,"hybrid, Green Published",2021,English
WOS:000685209200024,50,55,Green Published,2021,English
WOS:000685209200025,17,17,Green Published,2021,English
WOS:000685209200026,3,3,Green Published,2021,English
WOS:000685209200027,20,22,"Green Published, hybrid",2021,English
WOS:000685216100002,3,3,,2021,English
WOS:000685216100003,3,3,,2021,English
WOS:000685216100004,2,3,,2021,English
WOS:000685216100005,2,4,,2021,English
WOS:000685216100006,0,0,,2021,English
WOS:000685229100001,0,0,,2022,English
WOS:000685262000001,9,10,,2022,English
WOS:000685270900001,3,3,,2022,English
WOS:000685271100001,2,2,,2022,English
WOS:000685275000001,2,4,,2021,English
WOS:000685293600001,4,4,,2022,English
WOS:000685303900001,2,2,,2021,English
WOS:000685304700001,2,2,,2022,English
WOS:000685309600001,8,8,,2022,English
WOS:000685309900001,2,2,,2022,English
WOS:000685310100001,9,8,,2022,English
WOS:000685310600001,2,2,,2021,English
WOS:000685311000001,3,3,,2022,English
WOS:000685311100001,4,4,,2022,English
WOS:000685311300001,2,2,,2022,English
WOS:000685493600001,6,6,,2021,English
WOS:000685507600006,0,0,,2021,English
WOS:000685507600007,0,0,,2021,English
WOS:000685507600008,0,0,,2021,English
WOS:000685507600009,4,6,,2021,English
WOS:000685559600001,4,4,,2022,English
WOS:000685565000001,7,7,,2022,English
WOS:000685571500001,12,12,,2024,English
WOS:000685571800001,19,21,,2022,English
WOS:000685573000001,14,15,,2022,English
WOS:000685573200001,23,24,,2022,English
WOS:000685573800001,41,45,,2022,English
WOS:000685574300001,26,26,"Green Accepted, Green Published, Green Submitted",2021,English
WOS:000685620900001,7,7,,2022,English
